idtweet,texto,data_tweet,emocao,emocaoId,quant_pessoa,classificador,classificadorId
1133824465605922817,30mpelaeducacao dia30euvousim dia30euvoumamae,1614246646889,nulo,6,1,Sem emoção,0
1161261516441686016,mt ruim morar cidade q n manifestacao educacao q carreata bolsominion tsunami13a,1614246646977,raiva,3,1,Com emoção,2
1161261516441686016,mt ruim morar cidade q n manifestacao educacao q carreata bolsominion tsunami13a,1614246646977,tristeza,4,1,Com emoção,2
1134183070775611392,30m alagoinhasba 30mpelaeducacao brasilpelaeducacao,1614246646960,nulo,6,3,Sem emoção,0
1128428808380534784,tsunamidaeducacao,1614246646940,nulo,6,2,Sem emoção,0
1132780659653660672,brasil brasilnasruas,1614246646949,nulo,6,1,Sem emoção,0
1134248051395244032,jornalnacional decidiu bloquear todas manifestacoes contrarias reforma previdencia existisse oposicao 30mpelaeducacao,1614246646939,raiva,3,1,Com emoção,2
1128394101089538049,resistencia contra bolsonaro vai vir mulheres estudantes levante tsunamidaeducacao,1614246646810,raiva,3,1,Com emoção,2
1131935371057606656,lancamento brasilia livro revolucaolaura leisdelaura todospelaeducacao maislivros menosarmas,1614246646948,nulo,6,1,Sem emoção,0
1134085025648062466,30mpelaeducacao brasilpelaeducacao,1614246646895,nulo,6,1,Sem emoção,0
1134175646941405187,concentracao ato largo batata paulo brasilpelaeducacao 30mpelaeducacao 30m,1614246646923,nulo,6,1,Sem emoção,0
1133862420089323521,gente inteligente massa manobra dia30meufilhonaovai,1614246646964,ironia,5,1,Com ironia,1
1132784678216167424,otarios ponto brasilnasruas,1614246646993,raiva,3,2,Com emoção,2
1128402874688577536,tsunamidaeducacao,1614246646916,nulo,6,1,Sem emoção,0
1128800866872569858,comecou hoje pode parar continuar ate miliciano bem longe planalto naruapelaeducacao,1614246646868,alegria,0,1,Com emoção,2
1132908182643335168,rt adampaes reforma previdencia pacote lei anticrime brasilnasruas,1614246646896,raiva,3,1,Com emoção,2
1133830825718571008,dia30meufilhonaovai passeata promovida destruiu educacao brasileira ultimas decadas,1614246646861,raiva,3,2,Com emoção,2
1128398896869400576,dalhe tsunamidaeducacao,1614246646939,nulo,6,1,Sem emoção,0
1134640344140722176,this is what researchers from brazilian public universities produce high end results awarded in first class events pesquisadores universidades publicas brasileiras produzem pesquisa primeira linha premiada evento principal area balburdia,1614246646961,alegria,0,1,Com emoção,2
1134640344140722176,this is what researchers from brazilian public universities produce high end results awarded in first class events pesquisadores universidades publicas brasileiras produzem pesquisa primeira linha premiada evento principal area balburdia,1614246646961,ironia,5,1,Com ironia,1
1161346840597585920,tsunami13agosto 13a 13agostotsunamieducacao,1614246646949,nulo,6,1,Sem emoção,0
1133838435578535939,this is not proeducation protest it is actually communist agenda most brazilians support the government dia30meufilhonaovai,1614246646916,raiva,3,1,Com emoção,2
1133858561560338433,dia30meufilhonaovai bem abertos,1614246646866,alegria,0,1,Com emoção,2
1129078077408108544,weird tiraamaodomeuif 15m tsunamidaeducacao saoluis deodoro centro luis maranhao,1614246646832,nulo,6,1,Sem emoção,0
1132778778147598336,brasilnasruas,1614246646900,nulo,6,1,Sem emoção,0
1134182801463529472,carnamortadela dia30euvoutrabalhar dia30meufilhonaovai,1614246646918,nulo,6,2,Sem emoção,0
1128390481820442625,universidades alvos prioritarios bolsonaro justamente porque historicamente locais resistencia luta defesa democracia governo quer derrubar educacao porque educacao emancipa mentes dificulta manipulacao derruba governo tsunamidaeducacao,1614246646835,raiva,3,1,Com emoção,2
1132828581527248897,show cidadania brasilnasruas,1614246646919,alegria,0,1,Com emoção,2
1134118309849444354,lulalivrequintasdv brasilpelaeducacao 30mpelaeducacao dia30euvoutrabalhar michelle bolsonaro regina duarte,1614246646931,nulo,6,1,Sem emoção,0
1128810400961761281,educacao balburdia idiotas todos juntos educacao 15m todospelaeducacao tsunamidaeducacao manifestacao centro cidade,1614246646784,raiva,3,1,Com emoção,2
1128810400961761281,educacao balburdia idiotas todos juntos educacao 15m todospelaeducacao tsunamidaeducacao manifestacao centro cidade,1614246646784,ironia,5,1,Com ironia,1
1134244315193122816,escuto certa frequencia geracao mimizenta vendo fotos dia hoje so consigo sentir orgulho fazer parte disso 30mpelaeducacao,1614246646916,alegria,0,2,Com emoção,2
1134244315193122816,escuto certa frequencia geracao mimizenta vendo fotos dia hoje so consigo sentir orgulho fazer parte disso 30mpelaeducacao,1614246646916,amor,1,1,Com emoção,2
1134128871941558272,juntinhos brasilpelaeducacao tsunamidaeducacao,1614246646961,alegria,0,1,Com emoção,2
1134128871941558272,juntinhos brasilpelaeducacao tsunamidaeducacao,1614246646961,amor,1,1,Com emoção,2
1134095726412271616,disse universitario maconheiro q compra maconha faccao criminosa q trafica armas dia30meufilhonaovai dia30euvoutrabalhar,1614246646829,raiva,3,1,Com emoção,2
1134094651768659969,rj caos corrupcao degenerativa principalmente alerj dia30meufilhonaovai,1614246646888,raiva,3,1,Com emoção,2
1134065382141177857,dia30meufilhonaovai dia30euvoutrabalhar,1614246646938,nulo,6,1,Sem emoção,0
1132863381487214595,brasilnasruas grandedia,1614246646939,alegria,0,1,Com emoção,2
1161274850599718912,el 13deagosto nacio fidelcastro quien pese sus errores y amigos busco la construccion del socialismo en cuba fidelvive felizmartes 13ago buenosdias,1614246646870,alegria,0,1,Com emoção,2
1133102796159574016,brasilnasruas,1614246646979,nulo,6,3,Sem emoção,0
1132961745935450112,absurdo imoral novo brasilnasruas senado estuda formas derrubar presidente impeachment renova midia via,1614246646933,raiva,3,1,Com emoção,2
1132785187518078977,petralha sendo expulso manifestacoes tudo bom brasilnasruas,1614246646946,alegria,0,1,Com emoção,2
1132785187518078977,petralha sendo expulso manifestacoes tudo bom brasilnasruas,1614246646946,ironia,5,1,Com ironia,1
1159587045234348034,tsunamidaeducacao,1614246646977,nulo,6,1,Sem emoção,0
1134171937096241152,so comecando brasilpelaeducacao 30mpelaeducacao tsunami30m,1614246646915,alegria,0,1,Com emoção,2
1134171937096241152,so comecando brasilpelaeducacao 30mpelaeducacao tsunami30m,1614246646915,ironia,5,1,Com ironia,1
1128847333448454145,quero dizer aqui sc tbm manifestacao mobilizacao todos participaram q resistem escola onde trabalho so pressao dizendo vc faltar falta injustificada descontado pois digo proxima irei d novo todospelaeducacao,1614246646994,alegria,0,1,Com emoção,2
1133853078032191490,filhos estarao estudando amanha dia30meufilhonaovai,1614246646892,nulo,6,1,Sem emoção,0
1128834774435549185,tsunamidaeducacao naruapelaeducacao 15m,1614246646821,nulo,6,1,Sem emoção,0
1129741819498106882,impeachmentbolsonaro 30m,1614246646930,raiva,3,1,Com emoção,2
1129741819498106882,impeachmentbolsonaro 30m,1614246646930,nulo,6,1,Sem emoção,0
1128756301008396290,santa ines ma ruas defesa educacao fotos alex saraiva estudantes ninja todospelaeducacao tsunamidaeducacao naruapelaeducacao,1614246646927,alegria,0,1,Com emoção,2
1133854869843058693,tsunami30m tsunamidaeducacao tsunami30m tsunamidaeducacao tsunami30m tsunamidaeducacao,1614246646934,alegria,0,1,Com emoção,2
1133854869843058693,tsunami30m tsunamidaeducacao tsunami30m tsunamidaeducacao tsunami30m tsunamidaeducacao,1614246646934,amor,1,1,Com emoção,2
1134233934638800903,tsunami rio tambem norte sul brasil povo ruas defesa educacao 30mpelaeducacao brasilpelaeducacao 30m,1614246646905,alegria,0,1,Com emoção,2
1134235602482864129,educacao melhora salarios minimamente dignos professores professor precisa dinheiro bolso estudar comprar livros pesquisar ir teatro preparar boas aulas poe cabecinha todospelaeducacao educacaoja 30m 30mpelaeducacao,1614246646993,raiva,3,1,Com emoção,2
1129600788047769601,noscansamos 30m chileestadespertandoctm,1614246646865,nulo,6,2,Sem emoção,0
1128449322020933632,tsunamidaeducacao,1614246646794,nulo,6,1,Sem emoção,0
1128804313919307777,av presidente vargas rj todospelaeducacao,1614246646834,nulo,6,1,Sem emoção,0
1134129889748115458,tsunamidaeducacao brasilpelaeducacao,1614246646827,nulo,6,1,Sem emoção,0
1133865083350728704,dia30meufilhonaovai filho,1614246646970,nulo,6,1,Sem emoção,0
1161381705321762816,ay papa deben estar hoy cierra twitter capacidad demasiada altura vi un cartel decia agotaron las entradas 13deagosto fidelporsiempre felicidades comandante,1614246646966,nulo,6,2,Sem emoção,0
1134218037316526085,valorizando ensino publico 30m joao del rei,1614246646948,alegria,0,1,Com emoção,2
1134185007457722368,porque acham queimar pneu bandeira brasil boneco presidente frente criancas ato prol democracia estado democratico direito dia30euvoutrabalhar,1614246646809,raiva,3,1,Com emoção,2
1134241092411502592,vez saldo positivo manifestacao escancarar sociedade gado estudantil espirito rebanho manipulado saiu ruas fazer balburdia sob falso pretexto lutar educacao 30mpelaeducacao transformou marolinha30m,1614246646861,alegria,0,1,Com emoção,2
1134241092411502592,vez saldo positivo manifestacao escancarar sociedade gado estudantil espirito rebanho manipulado saiu ruas fazer balburdia sob falso pretexto lutar educacao 30mpelaeducacao transformou marolinha30m,1614246646861,ironia,5,1,Com ironia,1
1128774936200396802,natalrn 15m naruapelaeducacao eudefendoaeducacao tsunamidaeducacao,1614246646903,nulo,6,1,Sem emoção,0
1133835615202623488,dia30meufilhonaovai brasil precisa vcs esquerdo4patas,1614246646796,raiva,3,1,Com emoção,2
1133007546229383168,brasilnasruas lulanacadeia,1614246646880,nulo,6,1,Sem emoção,0
1128808419249524738,todospelaeducacao,1614246646982,nulo,6,1,Sem emoção,0
1132785773713993728,brasilnasruas,1614246646993,nulo,6,2,Sem emoção,0
1132972705203073024,brasilnasruas lindo ver,1614246646904,alegria,0,1,Com emoção,2
1126295192489873410,tiraamaodomeuif,1614246646978,raiva,3,1,Com emoção,2
1133838463025991688,dia30meufilhonaovai mst fazendo facurdade kkkkkkkkk,1614246646933,alegria,0,2,Com emoção,2
1133838463025991688,dia30meufilhonaovai mst fazendo facurdade kkkkkkkkk,1614246646933,ironia,5,2,Com ironia,1
1134256269517295618,barack obama diz jovem deve incentivado pensar direita brasileira governo bolsonaro quer jovem pense brasilpelaeducacao bolsonaroeumperigoparaobrasil,1614246646962,tristeza,4,1,Com emoção,2
1134256269517295618,barack obama diz jovem deve incentivado pensar direita brasileira governo bolsonaro quer jovem pense brasilpelaeducacao bolsonaroeumperigoparaobrasil,1614246646962,ironia,5,1,Com ironia,1
1125925741542223873,ifsc ganhei segunda familia vai agora vao tirar mim tiraamaodomeuif,1614246646936,amor,1,1,Com emoção,2
1125925741542223873,ifsc ganhei segunda familia vai agora vao tirar mim tiraamaodomeuif,1614246646936,raiva,3,1,Com emoção,2
1134237781784498178,topissima08 criancas adonadopedaco youtube instagram inscrevase sextadetremura 30mpelaeducacao brasilpelaeducacao larxsccp,1614246646981,nulo,6,1,Sem emoção,0
1133864859794386946,dia30meufilhonaovai,1614246646993,tristeza,4,1,Com emoção,2
1128433875787702274,ufpe todas universidades vao participar tsunamidaeducacao deixem comparecer movimento futuro risco,1614246646834,medo,2,1,Com emoção,2
1128433875787702274,ufpe todas universidades vao participar tsunamidaeducacao deixem comparecer movimento futuro risco,1614246646834,raiva,3,1,Com emoção,2
1134260160946458624,dia30euvoutrabalhar,1614246646964,nulo,6,1,Sem emoção,0
1128802450746617856,voces querem protestar fica quebrando coisas caralho todospelaeducacao,1614246646846,raiva,3,1,Com emoção,2
1134241149248557056,marolinha30m,1614246646948,nulo,6,1,Sem emoção,0
1128742428201095170,tsunamidaeducacao naruapelaeducacao riodejaneiro candelaria,1614246646872,nulo,6,1,Sem emoção,0
1128785517536055296,povinho revoltado pq bolsonaro chamou idiotas uteis chamado vagabundos sido melhor coerente tsunamidaeducacao brasilcomweintraub naruapelaeducacao todospelaeducacao,1614246646914,ironia,5,1,Com ironia,1
1128748802746269696,todospelaeducacao tsunamidaeducacao naruapelaeducacao 15m hoje lindimais participar atos assim exaure exterior revigora interior valeu bh,1614246646874,alegria,0,1,Com emoção,2
1132831311075434497,brasilnasruas,1614246646939,nulo,6,2,Sem emoção,0
1155862958976720896,faz homofobia fraquejar segundadetremurasdv lingerieday tsunami13a vazamaisgreenwald,1614246646982,raiva,3,1,Com emoção,2
1134226128271564806,garota mitou fez ate mortadelaco perder graca dia30euvoutrabalhar dia30meufilhonaovai direitaunida direitaseguedireita,1614246646944,alegria,0,2,Com emoção,2
1134226128271564806,garota mitou fez ate mortadelaco perder graca dia30euvoutrabalhar dia30meufilhonaovai direitaunida direitaseguedireita,1614246646944,ironia,5,1,Com ironia,1
1134029438746857472,cade dinheiro aqui parlamentares comeu onde vai dinheiro cortado educacao dia30vaisermaior todospelaeducacao,1614246646883,raiva,3,1,Com emoção,2
1134029438746857472,cade dinheiro aqui parlamentares comeu onde vai dinheiro cortado educacao dia30vaisermaior todospelaeducacao,1614246646883,ironia,5,1,Com ironia,1
1134214403388268545,30mpelaeducacao,1614246646864,nulo,6,1,Sem emoção,0
1150146035110617093,acabando la visita hablando 13deagosto visitasnocturnas visitaalcementeriosanamaro,1614246646796,nulo,6,2,Sem emoção,0
1128281376061628417,dia 15 maio dia nacional paralisacao defesa educacao 15m tiraamaodafederal tiraamaodomeuif bolsonarorespeiteauniversidade educacaonaoemercadoria paralisacaonacional balburdia naruapelaeducacao todospelaeducacao universidadepublica educacao educaredes,1614246646820,alegria,0,1,Com emoção,2
1159250235371282432,tsunami13a lulalivrequartasdv,1614246646965,nulo,6,2,Sem emoção,0
1128787205336514560,naruapelaeducacao ei povo legal ajuda ai subir tag foravalmarchiori please,1614246646870,raiva,3,1,Com emoção,2
1132960029072662529,brasilnasruas reformasja,1614246646981,nulo,6,1,Sem emoção,0
1132782238322626560,brasilnasruas,1614246646983,nulo,6,1,Sem emoção,0
1134233411407765505,vergonha alheia kkkkkkk marolinha30m,1614246646866,alegria,0,1,Com emoção,2
1134233411407765505,vergonha alheia kkkkkkk marolinha30m,1614246646866,ironia,5,1,Com ironia,1
1132792829674237952,hoje descobrimos robo faz manifestacao rua foliadoscusprolapsados brasilnasruas lulalivredomingosdv lula,1614246646940,medo,2,1,Com emoção,2
1134236218076663810,bonito 30mpelaeducacao,1614246646943,alegria,0,1,Com emoção,2
1128427801055571969,15m tsunamidaeducacao,1614246646949,nulo,6,1,Sem emoção,0
1128414896448835591,interior capital defesa instituto federal tsunamidaeducacao,1614246646947,alegria,0,1,Com emoção,2
1134214641524117504,alo paulo 30mpelaeducacao tsunami30m 30m,1614246646920,nulo,6,2,Sem emoção,0
1133165566334767105,brasilnasruas sdv,1614246646882,nulo,6,1,Sem emoção,0
1128399803291979776,orgao mpf diz decreto armas bolsonaro inconstitucional tsunamidaeducacao,1614246646992,medo,2,1,Com emoção,2
1134199456700801024,ola ministro olhadinha dia30euvoutrabalhar,1614246646946,nulo,6,1,Sem emoção,0
1134252317778292737,hoje dia pelegada ruas trabalha manifesta finais semana dia30euvoutrabalhar,1614246646942,ironia,5,1,Com ironia,1
1132888103025356800,brasilnasruas aconteceu q muitos propria direita previram bozonaro deu tiro pe bom grandedia,1614246646958,alegria,0,2,Com emoção,2
1132888103025356800,brasilnasruas aconteceu q muitos propria direita previram bozonaro deu tiro pe bom grandedia,1614246646958,amor,1,1,Com emoção,2
1132888103025356800,brasilnasruas aconteceu q muitos propria direita previram bozonaro deu tiro pe bom grandedia,1614246646958,raiva,3,1,Com emoção,2
1132888103025356800,brasilnasruas aconteceu q muitos propria direita previram bozonaro deu tiro pe bom grandedia,1614246646958,ironia,5,1,Com ironia,1
1159489526965972992,faltam motivos pirmos ruas 13deagosto corte recursos educacao pesquisas sendo paralisadas falta luz universidades falta comida creches retirada direitos trabalhadores trabalhadoras fim aposentadoria tsunamidaeducacao dia13erua,1614246646982,amor,1,1,Com emoção,2
1159489526965972992,faltam motivos pirmos ruas 13deagosto corte recursos educacao pesquisas sendo paralisadas falta luz universidades falta comida creches retirada direitos trabalhadores trabalhadoras fim aposentadoria tsunamidaeducacao dia13erua,1614246646982,raiva,3,1,Com emoção,2
1134230923820589057,sim marolinha30m voces midia partidaria enganam ninguem algo,1614246646904,ironia,5,1,Com ironia,1
1128803240475283458,falta faz antidoping nessas horas tsunamidaeducacao forabolsonaro naruapelaeducacao,1614246646969,alegria,0,1,Com emoção,2
1134142063681900545,kkkkkk pouquissima gente so mortadelas anencefalos dia30euvoutrabalhar tsunami30m tsunamidaeducacao brasilpelaeducacao,1614246646795,ironia,5,1,Com ironia,1
1159555508132556800,agora vou rua meesmo dia13erua 13a,1614246646946,alegria,0,1,Com emoção,2
1133883623210225664,please help support 30m contra pais idiota add twibbon now,1614246646948,raiva,3,1,Com emoção,2
1134244436647600128,freire resiste academia alunos professores resistem educacao incomoda fascista porque vai nascer primavera revolucao 30mpelaeducacao tsunami30m,1614246646846,raiva,3,1,Com emoção,2
1134092240798846977,dia30vaisermaior todospelaeducacaopublica naruapelaeducacao,1614246646876,nulo,6,1,Sem emoção,0
1128696897701597186,tiramaodomeuif juntospelaeducacao balburdia balburdianauniversidadepublica bolsonarocovarde esplanada ministerios,1614246646990,raiva,3,1,Com emoção,2
1132104499026382848,fruto grande balburdia,1614246646771,nulo,6,1,Sem emoção,0
1134105950703562752,escolha brasil quer investimento educacao 30mpelaeducacao brasilpelaeducacao,1614246646959,ironia,5,1,Com ironia,1
1157690519516041216,tsunamidaeducacao tsunami13a,1614246646983,nulo,6,2,Sem emoção,0
1133859644747788288,dia30meufilhonaovai,1614246646939,nulo,6,1,Sem emoção,0
1139861112353148930,antes dia 30 muitas trapacas acontecendo pca tres poderes brasilnasruas,1614246646979,nulo,6,1,Sem emoção,0
1161328138128900096,tsunami13a comeca intensa mobilizacao todo pais confira videos imagens,1614246646967,nulo,6,1,Sem emoção,0
1128770863308902403,tsunamidaeducacao naruapelaeducacao,1614246646967,nulo,6,1,Sem emoção,0
1134226265945313282,chuva fica dificil estimar quantas pessoas participam ato contra cortes educacao manifestantes estendem centenas metros proximidades tunel conceicao porto alegre 30mpelaeducacao sul21aovivo,1614246646961,alegria,0,1,Com emoção,2
1134226265945313282,chuva fica dificil estimar quantas pessoas participam ato contra cortes educacao manifestantes estendem centenas metros proximidades tunel conceicao porto alegre 30mpelaeducacao sul21aovivo,1614246646961,ironia,5,1,Com ironia,1
1128735946718031874,tsunamidaeducacao naruapelaeducacao 15m todospelaeducacao,1614246646918,nulo,6,2,Sem emoção,0
1161381795499270144,tsunamidaeducacao tsunami13a correnteesquerdista,1614246646994,nulo,6,1,Sem emoção,0
1132853818314694656,deu brasilnasruas,1614246646980,nulo,6,2,Sem emoção,0
1159627825198051329,tbt luta 15m 30m proximo dia 13 estaremos vez ruas defesa educacao 13a tsunamidaeducacao eudefendoaufopa,1614246646932,nulo,6,1,Sem emoção,0
1133856139496611840,dia30meufilhonaovai,1614246646951,nulo,6,1,Sem emoção,0
1134171093554651143,nobel camoes abestado chico pau c burro voce dia30meufilhonaovai dia30euvoutrabalhar,1614246646946,raiva,3,1,Com emoção,2
1133864996042137606,dia30meufilhonaovai,1614246646936,nulo,6,1,Sem emoção,0
1134091492937609217,villa so citar nome presbolsonaro vc cometendo leviandade assuma q vc falado besteira demais afastamento consequencia posicionamentos deturpados consonancia verdadeiros anseios sociedadedia30meufilhonaovai,1614246646920,raiva,3,1,Com emoção,2
1128849578843955201,balburdia pelotas rs cerca 16 mil pessoas ruas propus fala cada if cada universidade cada entidade colocasse onibus estarmos dia 146 brasilia greve geral contra cortes educacao reforma previdencia achas,1614246646904,nulo,6,1,Sem emoção,0
1133191851371048960,falei escola dia 30mpelaeducacao apareco la,1614246646960,nulo,6,1,Sem emoção,0
1128835938556289024,mano lindo ilha tava linda cheia estudante professores trabalhadores etc sensatos logicamente mds q orgulho pais luis naruapelaeducacao tsunamidaeducacao 15m 15mgrevegeral,1614246646833,alegria,0,1,Com emoção,2
1128835938556289024,mano lindo ilha tava linda cheia estudante professores trabalhadores etc sensatos logicamente mds q orgulho pais luis naruapelaeducacao tsunamidaeducacao 15m 15mgrevegeral,1614246646833,amor,1,1,Com emoção,2
1133848688508461056,amanhaseramaior dia30vaisermaior euvou tsunamidaeducacao tsunami30m,1614246646917,nulo,6,1,Sem emoção,0
1134264317740802048,tsunamidaeducacao bolsonaroinimigodaeducacao bolsonaroenvergonhaobrasil,1614246646875,nulo,6,1,Sem emoção,0
1134617562946396160,30m prepara 14jun unificando trabalhadores professores estudantes,1614246646870,alegria,0,1,Com emoção,2
1134617562946396160,30m prepara 14jun unificando trabalhadores professores estudantes,1614246646870,nulo,6,1,Sem emoção,0
1128807110756753408,armo livros livro armas todospelaeducacao,1614246646915,raiva,3,1,Com emoção,2
1131993386339250176,armo livros livro arma 15m 30m vai maior,1614246646878,alegria,0,1,Com emoção,2
1131993386339250176,armo livros livro arma 15m 30m vai maior,1614246646878,raiva,3,1,Com emoção,2
1128417668304973833,tsunamidaeducacao,1614246646982,nulo,6,1,Sem emoção,0
1134231471433142272,30mpelaeducacao tsunami30m brasilpelaeducacao brasilpelaeducacao tsunamidaeducacao,1614246646763,nulo,6,1,Sem emoção,0
1128839649085001728,primeira sola tenis pos eleicao gasta ato gigante maratona dias sombrios aberta todospelaeducacao,1614246646797,nulo,6,1,Sem emoção,0
1134082024023777280,nucleo ujs simoes filho bahia preparados defender educacao tsunami30m 30mpelaeducacao brasilpelaeducacao,1614246646903,alegria,0,1,Com emoção,2
1134244186671202306,marolinha30m tmj,1614246646896,medo,2,1,Com emoção,2
1134244186671202306,marolinha30m tmj,1614246646896,nulo,6,1,Sem emoção,0
1159466804303073282,13a tsunamidaeducacao,1614246646881,alegria,0,1,Com emoção,2
1159466804303073282,13a tsunamidaeducacao,1614246646881,amor,1,1,Com emoção,2
1159466804303073282,13a tsunamidaeducacao,1614246646881,nulo,6,1,Sem emoção,0
1133050001708462080,brasilnasruas menos 10,1614246646991,raiva,3,1,Com emoção,2
1133050001708462080,brasilnasruas menos 10,1614246646991,nulo,6,1,Sem emoção,0
1134092151875391489,mpf processa weintraub pede r 5 mi dano moral alunos professores dia30vaisermaior todospelaeducacaopublica naruapelaeducacao,1614246646961,nulo,6,2,Sem emoção,0
1134224501347160065,estudantes rua governo treme assim 68 assim collor educacao lado greve 2015 professores funcionarios ensino superior ai provar 30mpelaeducacao,1614246646921,raiva,3,1,Com emoção,2
1162103183436656640,moro paumandadodoseua moronacadeia foradallagnol forabolonaro foramoro moronacadeia brasil livre corruption corrupcion corruptos lulalivrequintasdv tsunamidaeducacao,1614246646925,nulo,6,1,Sem emoção,0
1128001854829363201,casa 15m naruapelaeducacao universidadenarua,1614246646940,nulo,6,1,Sem emoção,0
1132985042035236864,escutem povo brasilnasruas,1614246646759,raiva,3,1,Com emoção,2
1132835354061549569,precisa preocupar notas bla bla bla povo precisa voces viraram costas povo provaram apenas inuteis mbl brasilnasruas,1614246646981,raiva,3,1,Com emoção,2
1132835354061549569,precisa preocupar notas bla bla bla povo precisa voces viraram costas povo provaram apenas inuteis mbl brasilnasruas,1614246646981,tristeza,4,1,Com emoção,2
1134232564783357953,puro ptralha marolinha30m,1614246646937,nulo,6,1,Sem emoção,0
1128405436162551814,tsunamidaeducacao,1614246646946,nulo,6,1,Sem emoção,0
1128806994486484992,outra rede social bandeiras vermelhas gritos liberdade alguem duvida manifestacoes educacao mst transformou estudantes hoje kk tal governo pagou tanto educacao fissurados doenca naruapelaeducacao,1614246646944,alegria,0,1,Com emoção,2
1128806994486484992,outra rede social bandeiras vermelhas gritos liberdade alguem duvida manifestacoes educacao mst transformou estudantes hoje kk tal governo pagou tanto educacao fissurados doenca naruapelaeducacao,1614246646944,ironia,5,2,Com ironia,1
1133876121798369285,manifestacao centro cidade dia util sim causar transtornos sim afinal fazer graca gente ia domingo copacabana blusa selecao tsunami30m dia30gigantetonessa dia30vaisermaior euavisei bolsonaroenvergonhaobrasil todospelaeducacao,1614246646923,alegria,0,1,Com emoção,2
1133876121798369285,manifestacao centro cidade dia util sim causar transtornos sim afinal fazer graca gente ia domingo copacabana blusa selecao tsunami30m dia30gigantetonessa dia30vaisermaior euavisei bolsonaroenvergonhaobrasil todospelaeducacao,1614246646923,raiva,3,1,Com emoção,2
1133876121798369285,manifestacao centro cidade dia util sim causar transtornos sim afinal fazer graca gente ia domingo copacabana blusa selecao tsunami30m dia30gigantetonessa dia30vaisermaior euavisei bolsonaroenvergonhaobrasil todospelaeducacao,1614246646923,ironia,5,2,Com ironia,1
1133808314196942848,dia30botucatupelaeducacao 30m elenao dia30meufilhonaovai,1614246646864,nulo,6,2,Sem emoção,0
1134196083276623872,educacao liberdade 30mpelaeducacao brasilpelaeducacao 30m,1614246646961,alegria,0,1,Com emoção,2
1134196083276623872,educacao liberdade 30mpelaeducacao brasilpelaeducacao 30m,1614246646961,nulo,6,1,Sem emoção,0
1133846013561724928,ouvi dizer centrao acento pode pode centrao acento ai usar centrao acento errado continuar usando centrao acento entendeu centrao dia30meufilhonaovai,1614246646773,ironia,5,1,Com ironia,1
1134228746481950725,fiquem atentos praca ciclista pm esperando 30mpelaeducacao sobe reboucas caiam provocacoes sabemos pm paulista ama estudantes,1614246646871,raiva,3,1,Com emoção,2
1134228746481950725,fiquem atentos praca ciclista pm esperando 30mpelaeducacao sobe reboucas caiam provocacoes sabemos pm paulista ama estudantes,1614246646871,ironia,5,1,Com ironia,1
1147833369377542144,trouxe tio ciro outro iam dizer petista blablabla oucam antes defender indefensavel contraareformadaprevidencia,1614246646965,raiva,3,1,Com emoção,2
1132777726493024258,tipo modo vc fez estudantes 30m,1614246646966,nulo,6,1,Sem emoção,0
1134220787974582277,30 maio florianopolis santa catarina muita chuva muita gente 20 mil pessoas naruapelaeducacao 15m tsunamidaeducacao educacao eudefendoaaducacao todospelaeducacao universidadepublica desgoverno balburdia mec,1614246646945,alegria,0,1,Com emoção,2
1134214885255131138,chegando 30mpelaeducacao,1614246646958,nulo,6,1,Sem emoção,0
1161281843121086468,13deagosto tsunami13a,1614246646991,nulo,6,1,Sem emoção,0
1161103246980714497,lembrando amanha nesse momento retrocessos promovido governo mostrar voz estar lado povo educacao publica gratuita qualidade tsunami13a alagoas amanha 8 horas frente cepa,1614246646964,alegria,0,1,Com emoção,2
1128813732631601154,bozo vai parar falar merda ate q facam oq fizeram maria antonieta dps disse pros pobres comerem brioches prq pao todospelaeducacao forabolonaro forabolsolixo tsunamidaeducacao lula livre,1614246646992,raiva,3,1,Com emoção,2
1136264342192689153,opa peco perdao neste pais tome so acredito vendo brasilnasruas,1614246646958,ironia,5,1,Com ironia,1
1136264342192689153,opa peco perdao neste pais tome so acredito vendo brasilnasruas,1614246646958,nulo,6,1,Sem emoção,0
1134235618366623744,marolinha 30 m marolinha30m,1614246646981,ironia,5,1,Com ironia,1
1134245250132828160,marolinha30m esquerda piada so vao mortadela,1614246646852,alegria,0,1,Com emoção,2
1134245250132828160,marolinha30m esquerda piada so vao mortadela,1614246646852,ironia,5,1,Com ironia,1
1131069547816079360,30 maio tsunamidaeducacao educacaoacimadetudo educacao brasil,1614246646917,nulo,6,1,Sem emoção,0
1132793426754363392,linda brasilnasruas,1614246646797,alegria,0,1,Com emoção,2
1132793426754363392,linda brasilnasruas,1614246646797,amor,1,1,Com emoção,2
1161017622953103361,amanha povo vai desidratar fascismo ruas tsunamidaeducacao forabolsonaroetodososgolpistas,1614246646858,raiva,3,1,Com emoção,2
1134618897175449601,ainda reflexos patria educadora balburdia,1614246646816,raiva,3,1,Com emoção,2
1134241595270803456,dia30euvoutrabalhar globolixo stfvergonhanacional quemmandoumatarbolsonaro,1614246646980,nulo,6,1,Sem emoção,0
1159212348093190144,dia 13 todos rua mostrar indignacao tsunami13a,1614246646960,alegria,0,1,Com emoção,2
1128789701740126209,lindo brasil lindo grevedaeducacao todospelaeducacao naruapelaeducacao,1614246646924,alegria,0,1,Com emoção,2
